,add_inc,column,len(a),len(b),mean,mean_a,mean_b,mult_inc,n,name_a,name_b,pval,query,winner
0,0.091,results_top_three_domain_frac_MapsLocations,22,8,0.10000000000000002,0.076,0.167,2.2,30,rural,urban,0.22180739200718028,Target Corporation,urban
1,0.019,results_top_three_domain_frac_MapsLocations,22,8,0.27777777777777773,0.273,0.292,1.07,30,rural,urban,0.7118613045441039,Domino's Pizza,urban
2,0.008,results_top_three_domain_frac_MapsLocations,22,8,0.2444444444444444,0.242,0.25,1.03,30,rural,urban,0.9068860733523361,Wells Fargo,urban
3,0.076,results_top_three_domain_frac_MapsLocations,22,8,0.11111111111111112,0.091,0.167,1.83,30,rural,urban,0.30788805339813746,United States Department of Veterans Affairs,urban
4,0.015,results_top_three_domain_frac_MapsLocations,22,8,0.15555555555555553,0.152,0.167,1.1,30,rural,urban,0.8383369370189385,Honda,urban
5,0.106,results_top_three_domain_frac_MapsLocations,22,8,0.08888888888888888,0.061,0.167,2.75,30,rural,urban,0.1552988104050628,Bank of America,urban
6,0.155,*results_top_three_domain_frac_MapsLocations,22,8,0.17777777777777773,0.136,0.292,2.14,30,rural,urban,0.011191223956716163,Chase Bank,urban
7,0.167,**results_top_three_domain_frac_MapsLocations,22,8,0.21111111111111105,0.167,0.333,2.0,30,rural,urban,0.00016146012887717365,McDonald's,urban
8,0.045,results_top_three_domain_frac_MapsLocations,22,8,0.19999999999999998,0.212,0.167,1.27,30,rural,urban,0.5403896213647033,Walmart,rural
9,0.027,results_top_three_domain_frac_MapsLocations,22,8,0.18888888888888883,0.182,0.208,1.15,30,rural,urban,0.7149294527841179,Chevrolet,urban
10,0.121,*results_top_three_domain_frac_MapsLocations,22,8,0.24444444444444438,0.212,0.333,1.57,30,rural,urban,0.0023205861477215177,Pizza Hut,urban
11,0.034,results_top_three_domain_frac_MapsLocations,22,8,0.2333333333333333,0.242,0.208,1.16,30,rural,urban,0.6311035407697538,Toyota,rural
12,0.182,**results_top_three_domain_frac_NewsCarousel,22,8,0.13333333333333333,0.182,0.0,inf,30,rural,urban,5.717902605330886e-05,Domino's Pizza,rural
13,0.042,results_top_three_domain_frac_NewsCarousel,22,8,0.3222222222222223,0.333,0.292,1.14,30,rural,urban,0.350616662820208,Wells Fargo,rural
14,0.261,**results_top_three_domain_frac_NewsCarousel,22,8,0.2333333333333333,0.303,0.042,7.27,30,rural,urban,0.0001733198797903001,Honda,rural
15,0.11,results_top_three_domain_frac_NewsCarousel,22,8,0.28888888888888886,0.318,0.208,1.53,30,rural,urban,0.11918884662419997,Bank of America,rural
16,0.0,**results_top_three_domain_frac_NewsCarousel,22,8,0.3333333333333334,0.333,0.333,1.0,30,rural,urban,0.00016146012887717278,Amazon,urban
17,0.095,results_top_three_domain_frac_NewsCarousel,22,8,0.27777777777777773,0.303,0.208,1.45,30,rural,urban,0.17712309454836073,Chase Bank,rural
18,0.0,**results_top_three_domain_frac_NewsCarousel,22,8,0.3333333333333334,0.333,0.333,1.0,30,rural,urban,0.00016146012887717278,US Senate,urban
19,0.015,results_top_three_domain_frac_NewsCarousel,22,8,0.01111111111111111,0.015,0.0,inf,30,rural,urban,0.32869468323646367,McDonald's,rural
20,0.0,**results_top_three_domain_frac_NewsCarousel,22,8,0.3333333333333334,0.333,0.333,1.0,30,rural,urban,0.00016146012887717278,Barack Obama,urban
21,0.136,*results_top_three_domain_frac_NewsCarousel,22,8,0.23333333333333328,0.197,0.333,1.69,30,rural,urban,0.0010152263109035468,Walmart,urban
22,0.186,*results_top_three_domain_frac_NewsCarousel,22,8,0.17777777777777776,0.227,0.042,5.45,30,rural,urban,0.0030479235571463192,Pizza Hut,rural
23,0.0,**results_top_three_domain_frac_NewsCarousel,22,8,0.3333333333333334,0.333,0.333,1.0,30,rural,urban,0.00016146012887717278,US Supreme Court,urban
24,0.0,**results_top_three_domain_frac_NewsCarousel,22,8,0.3333333333333334,0.333,0.333,1.0,30,rural,urban,0.00016146012887717278,Donald Trump,urban
25,0.0,**results_top_three_domain_frac_NewsCarousel,22,8,0.3333333333333334,0.333,0.333,1.0,30,rural,urban,0.00016146012887717278,Hillary Clinton,urban
26,0.201,*results_top_three_domain_frac_NewsCarousel,22,8,0.18888888888888886,0.242,0.042,5.82,30,rural,urban,0.001550436245364978,Toyota,rural
27,0.186,*results_top_three_domain_frac_facebook.com,22,8,0.17777777777777776,0.227,0.042,5.45,30,rural,urban,0.0030479235571463192,Bank of America,rural
